,Date,Technique,Morning-Midday,Midday-Evening,Morning-Evening
340,11/06/22,Cosine Similarity,54.018986225128174,58.781588077545166,53.89341711997986
341,11/06/22,Semantic Similarity,97.92145490646362,97.4780261516571,97.26066589355469
342,11/06/23,Cosine Similarity,79.05614376068115,45.726850628852844,43.07991862297058
343,11/06/23,Semantic Similarity,99.2346465587616,98.69613647460938,98.46908450126648
344,11/07/22,Cosine Similarity,77.89895534515381,66.13193154335022,52.342039346694946
345,11/07/22,Semantic Similarity,98.65692257881165,98.97816777229309,98.16023707389832
346,11/07/23,Cosine Similarity,86.42715811729431,82.7203631401062,78.36229801177979
347,11/07/23,Semantic Similarity,99.07476902008057,99.03910160064697,98.61674904823303
348,11/08/22,Cosine Similarity,83.0975592136383,90.09673595428467,87.9524290561676
349,11/08/22,Semantic Similarity,98.47476482391357,99.99194145202637,98.43902587890625
350,11/08/23,Cosine Similarity,58.92972946166992,59.0834379196167,75.06961822509766
351,11/08/23,Semantic Similarity,97.78125286102295,97.55671620368958,98.7723171710968
352,11/09/22,Cosine Similarity,79.00854349136353,23.649907112121582,13.690018653869629
353,11/09/22,Semantic Similarity,98.07034134864807,97.88606762886047,97.19808101654053
354,11/09/23,Cosine Similarity,81.57218098640442,87.51506805419922,79.82929944992065
355,11/09/23,Semantic Similarity,99.13209676742554,99.43645000457764,98.88015389442444
356,11/10/22,Cosine Similarity,88.56086730957031,74.95753765106201,75.76606273651123
357,11/10/22,Semantic Similarity,100.00001192092896,98.62259030342102,98.62259030342102
358,11/11/22,Cosine Similarity,69.6202278137207,40.71790874004364,50.58535933494568
359,11/11/22,Semantic Similarity,98.3023464679718,98.69579672813416,98.11421632766724
360,11/12/22,Cosine Similarity,46.09012007713318,56.68796896934509,46.65943384170532
361,11/12/22,Semantic Similarity,97.56029844284058,98.07619452476501,97.31857776641846
362,12/02/23,Cosine Similarity,70.3551709651947,56.84354305267334,81.9216787815094
363,12/02/23,Semantic Similarity,98.22502732276917,98.23582172393799,99.29389357566833
364,12/03/23,Cosine Similarity,69.382244348526,52.039241790771484,40.15148878097534
365,12/03/23,Semantic Similarity,98.94934296607971,97.87959456443787,97.80237674713135
366,12/04/22,Cosine Similarity,85.62602400779724,83.23073983192444,74.73552227020264
367,12/04/22,Semantic Similarity,98.61918687820435,99.35823082923889,98.32056760787964
368,12/04/23,Cosine Similarity,81.5306305885315,77.73796319961548,72.80001044273376
369,12/04/23,Semantic Similarity,99.65061545372009,98.68704676628113,98.74052405357361
370,12/05/22,Cosine Similarity,67.6281988620758,84.42948460578918,70.55583596229553
371,12/05/22,Semantic Similarity,98.14358949661255,99.4986355304718,98.38060736656189
372,12/05/23,Cosine Similarity,57.760316133499146,90.76554775238037,63.87483477592468
373,12/05/23,Semantic Similarity,98.6112654209137,99.82118606567383,98.65895509719849
374,12/06/22,Cosine Similarity,66.60560965538025,48.56917858123779,44.28595304489136
375,12/06/22,Semantic Similarity,98.09027314186096,98.26667904853821,97.47443795204163
376,12/06/23,Cosine Similarity,20.40606588125229,63.21945786476135,38.81741166114807
377,12/06/23,Semantic Similarity,96.6464638710022,97.25404381752014,98.28612804412842
378,12/07/23,Cosine Similarity,87.4150812625885,70.48734426498413,72.94650077819824
379,12/07/23,Semantic Similarity,99.15919899940491,99.07143712043762,98.82857203483582
380,12/08/22,Cosine Similarity,22.23971039056778,25.16120970249176,10.776548087596893
381,12/08/22,Semantic Similarity,98.01692962646484,97.86874651908875,97.17684388160706
382,12/09/22,Cosine Similarity,83.9764416217804,78.800368309021,70.7215964794159
383,12/09/22,Semantic Similarity,99.01238679885864,99.94112253189087,98.82951974868774
384,12/09/23,Cosine Similarity,85.08765697479248,86.80622577667236,86.61327958106995
385,12/09/23,Semantic Similarity,99.93800520896912,98.76323938369751,98.86102676391602
386,12/10/22,Cosine Similarity,96.1409866809845,87.22706437110901,78.3940076828003
387,12/10/22,Semantic Similarity,99.61416125297546,99.31111335754395,99.21755790710449
388,12/10/23,Cosine Similarity,74.19503331184387,78.5567045211792,66.83334112167358
389,12/10/23,Semantic Similarity,99.2546021938324,98.59054684638977,99.04382824897766
390,12/11/22,Cosine Similarity,68.55159401893616,62.547123432159424,65.91027975082397
391,12/11/22,Semantic Similarity,98.75972867012024,98.74706864356995,99.11260604858398
392,12/12/22,Cosine Similarity,93.80761981010437,76.6211450099945,75.68989992141724
393,12/12/22,Semantic Similarity,99.68248009681702,98.99765849113464,99.14974570274353
394,13/01/23,Cosine Similarity,43.666377663612366,71.7425525188446,44.02189254760742
395,13/01/23,Semantic Similarity,97.93468713760376,98.87619018554688,97.82041907310486
396,13/02/23,Cosine Similarity,85.77432632446289,76.87948942184448,83.68697762489319
397,13/02/23,Semantic Similarity,98.58348369598389,98.99985194206238,98.71696829795837
398,13/03/23,Cosine Similarity,77.35008597373962,30.091270804405212,40.5965119600296
399,13/03/23,Semantic Similarity,98.20727705955505,94.14759874343872,97.18234539031982
400,13/04/22,Cosine Similarity,80.63487410545349,77.25300192832947,68.00416707992554
401,13/04/22,Semantic Similarity,98.74044060707092,99.72715377807617,98.76006245613098
402,13/04/23,Cosine Similarity,77.62892842292786,55.8831512928009,72.02597856521606
403,13/04/23,Semantic Similarity,98.52826595306396,97.67661690711975,98.08347225189209
404,13/05/23,Cosine Similarity,60.22207736968994,98.95252585411072,61.86749339103699
405,13/05/23,Semantic Similarity,98.68075251579285,99.95318055152893,98.58660697937012
406,13/06/22,Cosine Similarity,83.60692262649536,57.14409947395325,49.05032515525818
407,13/06/22,Semantic Similarity,98.35814237594604,98.50480556488037,98.50252270698547
408,13/07/22,Cosine Similarity,78.85167598724365,62.187546491622925,59.569042921066284
409,13/07/22,Semantic Similarity,98.74830842018127,98.85008335113525,98.62287640571594
410,13/07/23,Cosine Similarity,56.77453875541687,83.92100930213928,58.177828788757324
411,13/07/23,Semantic Similarity,97.81903624534607,97.82087802886963,98.16795587539673
412,13/08/22,Cosine Similarity,24.621181190013885,23.139405250549316,70.27115821838379
413,13/08/22,Semantic Similarity,97.49828577041626,98.83800745010376,96.99504375457764
414,13/08/23,Cosine Similarity,37.15687394142151,60.965901613235474,52.83527374267578
415,13/08/23,Semantic Similarity,97.1907377243042,97.6010262966156,98.56323599815369
416,13/09/22,Cosine Similarity,85.92830300331116,89.47115540504456,77.68108248710632
417,13/09/22,Semantic Similarity,99.2161214351654,99.99998807907104,99.2161214351654
418,13/09/23,Cosine Similarity,43.29555332660675,77.71550416946411,69.4142997264862
419,13/09/23,Semantic Similarity,98.46296310424805,98.75469207763672,99.02902245521545
420,13/10/22,Cosine Similarity,87.80829906463623,76.59557461738586,71.6043770313263
421,13/10/22,Semantic Similarity,99.79084134101868,98.79681468009949,98.86789321899414
422,13/10/23,Cosine Similarity,79.40576076507568,82.47991800308228,78.11703681945801
423,13/10/23,Semantic Similarity,99.37427043914795,98.64882826805115,98.31687211990356
424,13/11/22,Cosine Similarity,58.13758969306946,60.12452840805054,45.44839560985565
425,13/11/22,Semantic Similarity,98.97111654281616,98.48524928092957,98.5167920589447
426,13/12/22,Cosine Similarity,95.08739113807678,51.253193616867065,53.38369011878967
427,13/12/22,Semantic Similarity,99.57674741744995,98.24102520942688,98.19799065589905
428,14/01/23,Cosine Similarity,37.67867684364319,70.38634419441223,39.69296216964722
429,14/01/23,Semantic Similarity,96.32998704910278,98.1711208820343,95.17160654067993
430,14/02/23,Cosine Similarity,67.15579628944397,82.70513415336609,80.02213835716248
431,14/02/23,Semantic Similarity,98.83192777633667,99.36720728874207,98.65062236785889
432,14/03/23,Cosine Similarity,38.75943422317505,50.26511549949646,40.145012736320496
433,14/03/23,Semantic Similarity,98.37403297424316,98.17268252372742,98.52116107940674
434,14/04/22,Cosine Similarity,72.047358751297,71.31420969963074,72.44175672531128
435,14/04/22,Semantic Similarity,98.41371178627014,99.46795701980591,98.57341051101685
436,14/04/23,Cosine Similarity,64.53152298927307,52.955228090286255,38.40683102607727
437,14/04/23,Semantic Similarity,98.19149374961853,98.87178540229797,98.85560870170593
438,14/05/22,Cosine Similarity,67.37168431282043,74.65679049491882,69.95403170585632
439,14/05/22,Semantic Similarity,98.31504821777344,99.38297867774963,98.4291672706604
440,14/05/23,Cosine Similarity,47.203612327575684,68.41405034065247,63.298499584198
441,14/05/23,Semantic Similarity,97.53212332725525,97.36312627792358,98.91414642333984
442,14/06/23,Cosine Similarity,68.93575191497803,26.64831578731537,38.479676842689514
443,14/06/23,Semantic Similarity,96.00878953933716,96.0745632648468,96.11406326293945
444,14/07/22,Cosine Similarity,79.1555643081665,59.19882655143738,47.4166214466095
445,14/07/22,Semantic Similarity,98.51236939430237,98.84728789329529,98.3597993850708
446,14/07/23,Cosine Similarity,52.35806107521057,87.43138909339905,52.88429260253906
447,14/07/23,Semantic Similarity,98.19458723068237,99.78030920028687,98.66248369216919
448,14/08/22,Cosine Similarity,85.52922010421753,31.957218050956726,26.43650472164154
449,14/08/22,Semantic Similarity,98.57444167137146,98.87710809707642,98.52480292320251
450,14/08/23,Cosine Similarity,59.88081693649292,39.12045657634735,53.21506857872009
451,14/08/23,Semantic Similarity,98.31433892250061,97.83597588539124,98.41340780258179
452,14/09/22,Cosine Similarity,76.08456015586853,87.05711364746094,70.58097720146179
453,14/09/22,Semantic Similarity,98.90732169151306,99.83522891998291,98.70766997337341
454,14/09/23,Cosine Similarity,67.79122352600098,53.48920226097107,52.53724455833435
455,14/09/23,Semantic Similarity,98.84688258171082,97.86447286605835,97.44547009468079
456,14/10/22,Cosine Similarity,87.2018814086914,50.215721130371094,55.52225112915039
457,14/10/22,Semantic Similarity,99.87057447433472,99.10998940467834,99.21426177024841
458,14/10/23,Cosine Similarity,86.17035150527954,83.07967185974121,74.63202476501465
459,14/10/23,Semantic Similarity,99.03120398521423,98.7305223941803,98.42023849487305
460,14/11/22,Cosine Similarity,97.23798632621765,83.42169523239136,86.4760160446167
461,14/11/22,Semantic Similarity,99.89687204360962,99.76500868797302,99.72662329673767
462,14/12/22,Cosine Similarity,86.23477220535278,32.404568791389465,22.34845906496048
463,14/12/22,Semantic Similarity,97.84998297691345,97.28701710700989,96.17852568626404
464,15/01/23,Cosine Similarity,54.02114987373352,92.9742157459259,49.73853528499603
465,15/01/23,Semantic Similarity,99.0515410900116,99.70784187316895,98.50324988365173
466,15/02/23,Cosine Similarity,45.13685703277588,79.72225546836853,40.37516117095947
467,15/02/23,Semantic Similarity,98.5587477684021,99.659264087677,98.25894236564636
468,15/03/23,Cosine Similarity,76.59060955047607,52.278876304626465,52.93024778366089
469,15/03/23,Semantic Similarity,99.11006093025208,98.1567919254303,99.15223121643066
470,15/05/22,Cosine Similarity,49.948522448539734,77.33757495880127,53.94061803817749
471,15/05/22,Semantic Similarity,98.43894243240356,99.09963011741638,97.97977209091187
472,15/05/23,Cosine Similarity,79.72730994224548,73.5174298286438,69.81637477874756
473,15/05/23,Semantic Similarity,98.63434433937073,99.3992805480957,98.8799512386322
474,15/06/22,Cosine Similarity,81.94054961204529,78.28232049942017,73.07141423225403
475,15/06/22,Semantic Similarity,98.12163710594177,98.7491250038147,98.04805517196655
476,15/06/23,Cosine Similarity,26.412072777748108,87.85601258277893,37.290674448013306
477,15/06/23,Semantic Similarity,98.51416945457458,98.62568378448486,98.24525713920593
478,15/07/22,Cosine Similarity,95.44248580932617,40.52027463912964,35.09153127670288
479,15/07/22,Semantic Similarity,98.72179627418518,99.14098381996155,98.54622483253479
480,15/08/22,Cosine Similarity,62.40527033805847,80.24594783782959,38.61836791038513
481,15/08/22,Semantic Similarity,98.13227653503418,99.82901215553284,98.15583825111389
482,15/08/23,Cosine Similarity,55.01706600189209,42.12942719459534,54.43587899208069
483,15/08/23,Semantic Similarity,98.14558029174805,98.82686734199524,98.35852980613708
484,15/09/22,Cosine Similarity,79.06148433685303,60.64428687095642,56.564050912857056
485,15/09/22,Semantic Similarity,99.2472767829895,96.56857252120972,97.11427688598633
486,15/09/23,Cosine Similarity,48.36679995059967,76.44054293632507,56.44013285636902
487,15/09/23,Semantic Similarity,98.21192622184753,99.09069538116455,98.11154007911682
488,15/10/22,Cosine Similarity,40.841227769851685,76.53359770774841,32.198989391326904
489,15/10/22,Semantic Similarity,97.855144739151,98.21766018867493,98.28104376792908
490,15/10/23,Cosine Similarity,83.4119200706482,80.24974465370178,77.29725241661072
491,15/10/23,Semantic Similarity,98.3974277973175,99.20217990875244,98.52450489997864
492,15/11/22,Cosine Similarity,78.86538505554199,48.62659573554993,57.28620886802673
493,15/11/22,Semantic Similarity,99.24510717391968,98.21270704269409,97.80691266059875
494,15/12/22,Cosine Similarity,46.0094153881073,26.092490553855896,24.47519451379776
495,15/12/22,Semantic Similarity,98.4061062335968,97.55175709724426,97.08733558654785
496,16/01/23,Cosine Similarity,98.21575880050659,56.461918354034424,52.785974740982056
497,16/01/23,Semantic Similarity,99.80430603027344,97.82809019088745,97.71183133125305
498,16/02/23,Cosine Similarity,41.8978750705719,58.6503267288208,79.00739312171936
499,16/02/23,Semantic Similarity,98.17966818809509,98.54400753974915,98.99466037750244
500,16/04/22,Cosine Similarity,73.71020317077637,72.43471145629883,72.72153496742249
501,16/04/22,Semantic Similarity,98.09711575508118,98.66673946380615,98.45439791679382
502,16/04/23,Cosine Similarity,63.26708793640137,87.83430457115173,60.37443280220032
503,16/04/23,Semantic Similarity,99.49951767921448,99.27933812141418,98.91592264175415
504,16/05/22,Cosine Similarity,47.49066233634949,56.133633852005005,39.3699049949646
505,16/05/22,Semantic Similarity,97.91240692138672,98.88122081756592,97.07038998603821
506,16/05/23,Cosine Similarity,32.89859890937805,38.816893100738525,35.39459705352783
507,16/05/23,Semantic Similarity,97.71602749824524,97.98052906990051,98.41169714927673
508,16/06/22,Cosine Similarity,58.22380185127258,82.53724575042725,61.105769872665405
509,16/06/22,Semantic Similarity,98.41995239257812,99.14690852165222,98.37583899497986
510,16/06/23,Cosine Similarity,59.94608402252197,75.95472931861877,66.73674583435059
511,16/06/23,Semantic Similarity,98.01367521286011,99.10256266593933,98.64322543144226
512,16/07/22,Cosine Similarity,34.431272745132446,88.23070526123047,40.98970293998718
513,16/07/22,Semantic Similarity,97.62799739837646,99.03748631477356,98.22851419448853
514,16/07/23,Cosine Similarity,42.875322699546814,43.61437261104584,45.53200602531433
515,16/07/23,Semantic Similarity,97.32998609542847,97.0126211643219,97.49656319618225
516,16/08/22,Cosine Similarity,26.776033639907837,27.19872295856476,87.55277395248413
517,16/08/22,Semantic Similarity,97.53882884979248,97.48978614807129,99.44362044334412
518,16/08/23,Cosine Similarity,47.106337547302246,91.0121500492096,48.30983579158783
519,16/08/23,Semantic Similarity,98.28526377677917,99.66023564338684,98.41393232345581
520,16/10/22,Cosine Similarity,66.05560183525085,58.060675859451294,52.451205253601074
521,16/10/22,Semantic Similarity,98.80003929138184,98.3950138092041,98.31436276435852
522,16/10/23,Cosine Similarity,73.39126467704773,93.5969889163971,74.472975730896
523,16/10/23,Semantic Similarity,98.62794876098633,99.84171986579895,98.58952164649963
524,16/11/22,Cosine Similarity,94.80335712432861,82.501620054245,83.1510841846466
525,16/11/22,Semantic Similarity,99.82949495315552,99.02708530426025,98.99967312812805
526,16/12/22,Cosine Similarity,69.68103647232056,63.19820284843445,57.55057334899902
527,16/12/22,Semantic Similarity,99.7061014175415,98.1475830078125,97.88687825202942
528,17/01/23,Cosine Similarity,34.69139039516449,44.41886246204376,51.49453282356262
529,17/01/23,Semantic Similarity,97.42572903633118,98.08967113494873,97.22760319709778
530,17/02/23,Cosine Similarity,75.01872181892395,57.791316509246826,43.47190260887146
531,17/02/23,Semantic Similarity,98.83114099502563,97.80935645103455,98.23058247566223
532,17/04/22,Cosine Similarity,68.78315806388855,37.55393624305725,27.57234275341034
533,17/04/22,Semantic Similarity,98.70292544364929,97.93733954429626,97.72441387176514
534,17/04/23,Cosine Similarity,72.60438799858093,69.57272291183472,60.516661405563354
535,17/04/23,Semantic Similarity,98.18893074989319,97.22687005996704,97.36694693565369
536,17/05/22,Cosine Similarity,69.30334568023682,78.98834943771362,72.25202918052673
537,17/05/22,Semantic Similarity,97.9292631149292,99.26309585571289,98.0474054813385
538,17/05/23,Cosine Similarity,77.19492316246033,25.051048398017883,16.50467813014984
539,17/05/23,Semantic Similarity,97.74797558784485,94.08279657363892,96.24429941177368
540,17/06/22,Cosine Similarity,81.83151483535767,76.11199617385864,80.80360293388367
541,17/06/22,Semantic Similarity,98.35765957832336,99.31935667991638,98.74476194381714
542,17/07/22,Cosine Similarity,33.02741348743439,80.84614872932434,36.33971810340881
543,17/07/22,Semantic Similarity,98.452889919281,99.40003156661987,98.38244318962097
544,17/07/23,Cosine Similarity,44.29630935192108,83.49465727806091,45.60420215129852
545,17/07/23,Semantic Similarity,97.13536500930786,97.8900134563446,97.77871966362
546,17/08/23,Cosine Similarity,81.02592825889587,33.37244987487793,32.804298400878906
547,17/08/23,Semantic Similarity,99.26158785820007,97.74975180625916,97.19436168670654
548,17/09/22,Cosine Similarity,36.89618110656738,71.63649201393127,37.25081384181976
549,17/09/22,Semantic Similarity,98.10691475868225,98.28593730926514,97.83040881156921
550,17/09/23,Cosine Similarity,67.77001023292542,68.34714412689209,84.92756485939026
551,17/09/23,Semantic Similarity,98.84830713272095,98.4136700630188,98.95519614219666
552,17/10/22,Cosine Similarity,89.82535600662231,54.13054823875427,60.036563873291016
553,17/10/22,Semantic Similarity,99.52324032783508,98.60858917236328,98.28547239303589
554,17/10/23,Cosine Similarity,78.60551476478577,52.925801277160645,59.569817781448364
555,17/10/23,Semantic Similarity,98.73648285865784,97.91687726974487,98.36348295211792
556,17/12/22,Cosine Similarity,64.65667486190796,35.50811409950256,29.649624228477478
557,17/12/22,Semantic Similarity,99.0511417388916,97.20286130905151,97.04246520996094
558,18/01/23,Cosine Similarity,75.75966119766235,85.27688384056091,59.80466604232788
559,18/01/23,Semantic Similarity,99.10698533058167,99.71135258674622,98.97351264953613
560,18/02/23,Cosine Similarity,63.956522941589355,51.46135091781616,72.68579006195068
561,18/02/23,Semantic Similarity,98.73840808868408,98.25762510299683,98.5185980796814
562,18/04/22,Cosine Similarity,76.9630491733551,82.38816857337952,76.12402439117432
563,18/04/22,Semantic Similarity,97.91149497032166,98.49706888198853,97.7385401725769
564,18/04/23,Cosine Similarity,76.26831531524658,79.3134331703186,70.51040530204773
565,18/04/23,Semantic Similarity,99.31336045265198,99.25047159194946,99.06546473503113
566,18/05/22,Cosine Similarity,71.25358581542969,75.88451504707336,78.42506170272827
567,18/05/22,Semantic Similarity,98.72049689292908,98.98132681846619,98.77631068229675
568,18/05/23,Cosine Similarity,74.22595024108887,37.15294301509857,50.74551701545715
569,18/05/23,Semantic Similarity,98.97381067276001,98.41212630271912,98.85420799255371
570,18/06/22,Cosine Similarity,65.21294116973877,70.2808678150177,64.92294073104858
571,18/06/22,Semantic Similarity,98.65095615386963,98.71817231178284,98.60268235206604
572,18/06/23,Cosine Similarity,54.00782823562622,87.98101544380188,47.595974802970886
573,18/06/23,Semantic Similarity,98.85159134864807,99.8923122882843,98.83221387863159
574,18/07/22,Cosine Similarity,83.50217342376709,72.27510809898376,81.77669644355774
575,18/07/22,Semantic Similarity,98.61591458320618,98.53010177612305,98.65831136703491
576,18/07/23,Cosine Similarity,28.10060679912567,33.42585861682892,37.82942295074463
577,18/07/23,Semantic Similarity,98.32267761230469,98.69484901428223,98.42759370803833
578,18/08/22,Cosine Similarity,97.53349423408508,74.21727180480957,73.75274300575256
579,18/08/22,Semantic Similarity,99.79386925697327,99.26993250846863,99.3569552898407
580,18/08/23,Cosine Similarity,48.10490310192108,78.3792495727539,50.345379114151
581,18/08/23,Semantic Similarity,98.23446869850159,99.63704943656921,98.1629729270935
582,18/09/22,Cosine Similarity,20.868581533432007,41.98601841926575,66.58655405044556
583,18/09/22,Semantic Similarity,97.56065607070923,97.91016578674316,98.85104894638062
584,18/09/23,Cosine Similarity,63.85766863822937,40.36484360694885,25.965207815170288
585,18/09/23,Semantic Similarity,97.90929555892944,98.10404181480408,96.68272137641907
586,18/10/22,Cosine Similarity,80.14825582504272,79.98009920120239,74.72544312477112
587,18/10/22,Semantic Similarity,99.00298118591309,99.04112815856934,99.52909350395203
588,18/10/23,Cosine Similarity,79.44154739379883,73.82417321205139,73.18120002746582
589,18/10/23,Semantic Similarity,99.21671152114868,98.70273470878601,98.83723855018616
590,18/11/22,Cosine Similarity,71.84058427810669,83.08656215667725,56.8416953086853
591,18/11/22,Semantic Similarity,98.55851531028748,99.83130097389221,98.13035726547241
592,18/12/22,Cosine Similarity,52.19436287879944,77.97487378120422,68.12623739242554
593,18/12/22,Semantic Similarity,98.72657656669617,99.28648471832275,99.19669032096863
594,19/01/23,Cosine Similarity,70.75389623641968,84.24099683761597,85.92360019683838
595,19/01/23,Semantic Similarity,98.71596693992615,99.80854392051697,98.80092740058899
596,19/02/23,Cosine Similarity,67.08329916000366,65.21530151367188,59.964942932128906
597,19/02/23,Semantic Similarity,99.10931587219238,98.47800135612488,98.24758172035217
598,19/04/22,Cosine Similarity,82.46716856956482,67.45109558105469,62.05599308013916
599,19/04/22,Semantic Similarity,99.08731579780579,99.42461848258972,98.50651621818542
600,19/04/23,Cosine Similarity,35.79072952270508,63.944464921951294,63.16259503364563
601,19/04/23,Semantic Similarity,96.20475172996521,98.77639412879944,97.73961305618286
602,19/05/22,Cosine Similarity,90.24438858032227,81.36528730392456,74.54842925071716
603,19/05/22,Semantic Similarity,98.88111352920532,99.44685697555542,98.51526618003845
604,19/05/23,Cosine Similarity,74.83784556388855,81.13853335380554,68.79082918167114
605,19/05/23,Semantic Similarity,98.83943200111389,98.92969727516174,98.30549359321594
606,19/06/22,Cosine Similarity,70.69162130355835,51.45313739776611,52.17185616493225
607,19/06/22,Semantic Similarity,98.71273040771484,97.96547293663025,98.4376311302185
608,19/06/23,Cosine Similarity,62.01834678649902,93.0124819278717,63.08162212371826
609,19/06/23,Semantic Similarity,98.78043532371521,99.1624653339386,98.94960522651672
610,19/07/22,Cosine Similarity,74.47400689125061,78.60165238380432,68.53888630867004
611,19/07/22,Semantic Similarity,98.79066944122314,99.29934740066528,98.46287369728088
612,19/07/23,Cosine Similarity,13.085831701755524,27.295121550559998,31.00951313972473
613,19/07/23,Semantic Similarity,95.32246589660645,97.28387594223022,96.87660336494446
614,19/08/22,Cosine Similarity,91.56413674354553,83.2571268081665,73.01661968231201
615,19/08/22,Semantic Similarity,99.2241621017456,99.77369904518127,98.98145794868469
616,19/08/23,Cosine Similarity,55.78994154930115,52.202796936035156,56.858694553375244
617,19/08/23,Semantic Similarity,97.94654846191406,98.07953238487244,98.47463369369507
618,19/09/22,Cosine Similarity,66.03025794029236,52.039533853530884,64.03644680976868
619,19/09/22,Semantic Similarity,98.01716208457947,97.52622246742249,97.48538732528687
620,19/10/22,Cosine Similarity,71.57227993011475,76.17595195770264,69.73875761032104
621,19/10/22,Semantic Similarity,97.65245318412781,98.46680760383606,98.22898507118225
622,19/10/23,Cosine Similarity,93.23442578315735,79.2039692401886,70.59333920478821
623,19/10/23,Semantic Similarity,99.94004368782043,98.32432270050049,98.46696853637695
624,19/11/22,Cosine Similarity,70.23211717605591,26.02423131465912,57.02102184295654
625,19/11/22,Semantic Similarity,98.61600399017334,97.24037647247314,97.86092042922974
626,19/12/22,Cosine Similarity,96.85313701629639,69.31259632110596,71.66516184806824
627,19/12/22,Semantic Similarity,99.6363878250122,98.07597994804382,98.13114404678345
628,20/01/23,Cosine Similarity,96.1046040058136,72.15994596481323,69.62531805038452
629,20/01/23,Semantic Similarity,99.68740344047546,99.42024350166321,98.99479746818542
630,20/02/23,Cosine Similarity,86.66125535964966,60.45147180557251,52.3370623588562
631,20/02/23,Semantic Similarity,98.7757921218872,98.92870783805847,98.43059778213501
632,20/04/22,Cosine Similarity,89.17749524116516,73.02484512329102,68.45552921295166
633,20/04/22,Semantic Similarity,98.95561933517456,99.342280626297,98.25296401977539
634,20/04/23,Cosine Similarity,64.52986001968384,58.645159006118774,64.77466225624084
635,20/04/23,Semantic Similarity,97.96670079231262,98.7016499042511,98.3953595161438
636,20/05/22,Cosine Similarity,61.71848773956299,60.635244846343994,69.09507513046265
637,20/05/22,Semantic Similarity,99.22587871551514,99.28826689720154,99.0116536617279
638,20/05/23,Cosine Similarity,57.25011229515076,71.91426753997803,64.34469223022461
639,20/05/23,Semantic Similarity,97.78713583946228,98.66821765899658,98.30353856086731
640,20/06/22,Cosine Similarity,90.37211537361145,54.40153479576111,47.155025601387024
641,20/06/22,Semantic Similarity,98.53054881095886,99.44737553596497,98.64987134933472
642,20/07/22,Cosine Similarity,60.88075041770935,45.794686675071716,57.476526498794556
643,20/07/22,Semantic Similarity,98.70482087135315,99.28081631660461,98.9267110824585
644,20/07/23,Cosine Similarity,29.132279753684998,97.16929197311401,25.986674427986145
645,20/07/23,Semantic Similarity,97.43205904960632,99.88510608673096,97.67277836799622
646,20/08/22,Cosine Similarity,14.124497771263123,39.80627655982971,57.0165753364563
647,20/08/22,Semantic Similarity,97.83837795257568,98.77793192863464,98.10735583305359
648,20/08/23,Cosine Similarity,41.70270264148712,32.70391821861267,22.29423224925995
649,20/08/23,Semantic Similarity,97.9125440120697,98.42479228973389,97.41663932800293
650,20/09/22,Cosine Similarity,94.17452812194824,92.22460985183716,93.4422254562378
651,20/09/22,Semantic Similarity,99.98593330383301,99.48033094406128,99.45319890975952
652,20/09/23,Cosine Similarity,57.90067911148071,78.26473712921143,53.87498736381531
653,20/09/23,Semantic Similarity,97.71398305892944,99.09066557884216,97.66368865966797
654,20/10/22,Cosine Similarity,92.02088713645935,38.798755407333374,29.82502281665802
655,20/10/22,Semantic Similarity,98.68950843811035,98.41716885566711,97.28336930274963
656,20/10/23,Cosine Similarity,72.91702032089233,90.04788994789124,70.30092477798462
657,20/10/23,Semantic Similarity,98.55161309242249,99.26018118858337,98.74605536460876
658,20/11/22,Cosine Similarity,51.8917977809906,65.13791084289551,51.3408899307251
659,20/11/22,Semantic Similarity,97.344309091568,97.84134030342102,98.08770418167114
660,20/12/22,Cosine Similarity,51.37304663658142,55.45808672904968,76.29435658454895
661,20/12/22,Semantic Similarity,98.5669195652008,99.00056719779968,98.98716807365417
662,21/01/23,Cosine Similarity,68.01007390022278,55.18479943275452,48.669397830963135
663,21/01/23,Semantic Similarity,98.73335361480713,98.55843186378479,98.04441332817078
664,21/02/23,Cosine Similarity,45.28317451477051,61.628735065460205,50.95301270484924
665,21/02/23,Semantic Similarity,98.52309226989746,98.49203824996948,98.42510223388672
666,21/03/23,Cosine Similarity,31.368380784988403,63.41601014137268,57.993632555007935
667,21/03/23,Semantic Similarity,97.47169017791748,97.73982167243958,98.70752096176147
668,21/04/22,Cosine Similarity,76.09785199165344,81.31064176559448,72.25120067596436
669,21/04/22,Semantic Similarity,98.70246052742004,99.59243535995483,98.78121018409729
670,21/04/23,Cosine Similarity,45.79561948776245,79.86623644828796,50.809067487716675
671,21/04/23,Semantic Similarity,97.36493229866028,99.79588985443115,97.32919931411743
672,21/05/22,Cosine Similarity,63.03626298904419,64.29190039634705,60.99034547805786
673,21/05/22,Semantic Similarity,98.28234910964966,97.46088981628418,97.71846532821655
674,21/05/23,Cosine Similarity,83.74703526496887,51.836198568344116,57.71830081939697
675,21/05/23,Semantic Similarity,99.00522828102112,97.08797335624695,97.15184569358826
676,21/07/22,Cosine Similarity,84.36436057090759,89.40193057060242,83.2395851612091
677,21/07/22,Semantic Similarity,99.028879404068,99.51207041740417,98.87027144432068
678,21/07/23,Cosine Similarity,71.48741483688354,80.7191550731659,46.82211875915527
679,21/07/23,Semantic Similarity,98.58064651489258,99.70265030860901,97.80846238136292
680,21/08/22,Cosine Similarity,54.43456768989563,18.739748001098633,45.55927217006683
